Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,GOOG,TSLA,ADBE,AMD,CRM,NFLX,AVGO,COST,WMT,MCD,DIS,HD,KO,PEP,JPM,GS,SCHW,V,MA,UNH,ABBV,TMO,PFE,JNJ,XOM,CVX,CAT,BA,VZ,T,TM,MC.PA,^GSPC,^NDX,^DJI,SPY,QQQ,DIA
2011-06-16,9.751888275146484,18.538572311401367,0.3711094260215759,9.182499885559082,,12.435999870300293,12.37783145904541,1.7666670083999634,30.799999237060547,7.190000057220459,33.96274185180664,3.561429023742676,2.3737950325012207,57.03257369995117,13.11956787109375,55.43154525756836,32.9211540222168,24.792205810546875,20.94908905029297,45.08970642089844,27.172237396240234,104.1839828491211,13.247072219848633,16.86678123474121,24.616487503051758,39.720272064208984,,57.50831985473633,10.635093688964844,43.6688346862793,45.06074142456055,55.19385528564453,66.27458953857422,59.770172119140625,16.956565856933594,8.200063705444336,54.74496841430664,86.03563690185547,1267.6400146484375,2199.929931640625,11961.51953125,98.09622192382812,47.563201904296875,88.07388305664062
2011-06-17,9.604930877685547,18.73940658569336,0.36239904165267944,9.318499565124512,,12.054496765136719,11.998113632202148,1.7666670083999634,30.469999313354492,7.0,34.51938247680664,3.509571075439453,2.3119070529937744,57.59672927856445,13.11707878112793,55.912628173828125,32.94713592529297,24.81376075744629,20.990673065185547,44.97844314575195,27.468460083007812,105.05671691894531,13.255399703979492,16.765419006347656,24.56202507019043,39.96022415161133,,58.967838287353516,10.645604133605957,43.64906311035156,44.94695281982422,55.049522399902344,66.61479187011719,59.891273498535156,17.08647918701172,8.291686058044434,54.77254104614258,85.84529876708984,1271.5,2192.9599609375,12004.3603515625,98.3889389038086,47.41421127319336,88.38237762451172
2011-06-20,9.456774711608887,18.901615142822266,0.35804373025894165,9.38599967956543,,12.043560981750488,11.987228393554688,1.7339999675750732,30.950000762939453,6.889999866485596,34.49959182739258,3.509000062942505,2.3296918869018555,58.768524169921875,13.171716690063477,56.027809143066406,33.1116943359375,24.986234664916992,21.057844161987305,45.148624420166016,27.25302505493164,103.45671844482422,13.413700103759766,16.679821014404297,24.9183292388916,41.00801467895508,,59.517520904541016,10.650853157043457,43.7939338684082,45.33943176269531,55.46030807495117,68.16300964355469,60.182029724121094,17.153852462768555,8.342883110046387,55.19963073730469,86.14984130859375,1278.3599853515625,2204.360107421875,12080.3798828125,98.89231872558594,47.66104507446289,88.97289276123047
2011-06-21,9.756086349487305,19.125621795654297,0.3658372759819031,9.71150016784668,,12.252827644348145,12.195517539978027,1.835332989692688,32.0099983215332,7.21999979019165,35.60546112060547,3.6235709190368652,2.4235899448394775,58.869773864746094,13.233800888061523,56.102333068847656,33.58805847167969,25.460527420043945,21.195402145385742,45.115882873535156,27.542518615722656,104.08447265625,13.680307388305664,16.891550064086914,25.294939041137695,41.76785659790039,,60.635841369628906,10.734928131103516,43.78076934814453,45.82860565185547,56.39287185668945,70.3916244506836,59.745933532714844,17.317447662353516,8.383304595947266,55.63362503051758,88.85271453857422,1295.52001953125,2251.820068359375,12190.009765625,100.2475357055664,48.68352508544922,89.7479019165039
2011-06-22,9.675409317016602,19.04066276550293,0.36079445481300354,9.581500053405762,,12.10395336151123,12.047341346740723,1.8140000104904175,30.010000228881836,7.059999942779541,35.167564392089844,3.55228590965271,2.5608808994293213,58.240501403808594,13.164261817932129,56.000709533691406,33.18098068237305,25.101211547851562,21.240182876586914,45.0177116394043,27.394405364990234,102.98208618164062,13.397039413452148,16.817232131958008,25.028169631958008,41.41592025756836,,60.370487213134766,10.656109809875488,43.50421142578125,45.40200424194336,56.104209899902344,69.53072357177734,58.24380111694336,17.29339027404785,8.321325302124023,55.59229278564453,90.10900115966797,1287.1400146484375,2235.75,12109.669921875,99.6434555053711,48.3309440612793,89.17218780517578
2011-06-23,9.933934211730957,19.02520751953125,0.3715679347515106,9.708000183105469,,11.935200691223145,11.879374504089355,1.8473329544067383,30.440000534057617,7.059999942779541,35.74400329589844,3.6531429290771484,2.5480778217315674,58.15367126464844,13.233800888061523,55.75678634643555,32.75657653808594,25.61861801147461,20.785947799682617,44.494117736816406,26.97698211669922,101.32849884033203,13.355381965637207,16.963638305664062,25.21187400817871,40.91202163696289,,60.237789154052734,10.850525856018066,43.24082946777344,44.61705780029297,55.15498352050781,69.80843353271484,57.541194915771484,17.3463191986084,8.278212547302246,55.674957275390625,87.29191589355469,1283.5,2255.050048828125,12050.0,99.35697174072266,48.78049087524414,88.81051635742188
2011-06-24,9.787578582763672,18.77029800415039,0.36079445481300354,9.6274995803833,,11.802480697631836,11.74727725982666,1.8380000591278076,29.969999313354492,6.900000095367432,35.38774871826172,3.6708569526672363,2.5267364978790283,57.23507308959961,13.015262603759766,55.451866149902344,32.5487174987793,25.209007263183594,20.769956588745117,44.80170822143555,26.586509704589844,100.21841430664062,13.147093772888184,16.526657104492188,25.310636520385742,40.360145568847656,,59.24266815185547,10.551016807556152,42.839176177978516,43.67283630371094,54.344547271728516,69.4334945678711,57.54925537109375,17.32225799560547,8.202760696411133,55.99871063232422,88.51008605957031,1268.449951171875,2217.06005859375,11934.580078125,98.20306396484375,47.934295654296875,87.98382568359375
2011-06-27,9.958220481872559,19.465496063232422,0.3532302677631378,10.0625,,11.999320983886719,11.943197250366211,1.8306670188903809,30.889999389648438,6.920000076293945,35.89491653442383,3.7160000801086426,2.521757125854492,57.75587844848633,12.98546314239502,55.77708053588867,32.97311782836914,25.295236587524414,20.859521865844727,45.194435119628906,26.84906768798828,100.06531524658203,13.172089576721191,16.643787384033203,25.16293716430664,40.816043853759766,,60.01034164428711,10.598313331604004,42.96427917480469,44.321266174316406,54.8996467590332,69.98198699951172,57.83998107910156,17.514732360839844,8.288990020751953,54.930973052978516,88.89078521728516,1280.0999755859375,2252.239990234375,12043.5595703125,99.07814025878906,48.7011604309082,88.72187805175781
2011-06-28,10.054792404174805,19.928964614868164,0.3552931249141693,10.117500305175781,,12.2689847946167,12.211597442626953,1.8739999532699585,30.790000915527344,6.949999809265137,36.458984375,3.7869999408721924,2.6284596920013428,57.857147216796875,13.045063972473145,57.152557373046875,32.84320068359375,25.913244247436523,21.121822357177734,45.567508697509766,26.620166778564453,98.95529174804688,13.313719749450684,16.956884384155273,25.682632446289062,41.407928466796875,,60.939109802246094,10.797982215881348,43.398868560791016,45.293914794921875,55.704532623291016,72.09254455566406,58.21957015991211,17.596525192260742,8.359053611755371,55.165199279785156,91.82209014892578,1296.6700439453125,2285.75,12188.6904296875,100.37140655517578,49.4239616394043,89.76265716552734
2011-06-29,10.018208503723145,19.78992462158203,0.36079445481300354,10.208999633789062,,12.366408348083496,12.308568000793457,1.8860000371932983,31.149999618530273,6.889999866485596,36.18190002441406,3.7848570346832275,2.682523488998413,57.88607406616211,13.072379112243652,57.301612854003906,33.21562957763672,25.85576057434082,21.339351654052734,45.790042877197266,27.232833862304688,101.4586181640625,13.638656616210938,19.499963760375977,28.587539672851562,41.22397232055664,,60.721134185791016,10.86103630065918,43.66225051879883,45.6465950012207,56.220802307128906,71.7593002319336,58.728363037109375,17.668701171875,8.423727035522461,56.16404724121094,93.2686996459961,1307.4100341796875,2294.429931640625,12261.419921875,101.23103332519531,49.626705169677734,90.3826904296875
